date,date_simple,open,high,low,close,volume,rsi,is_alert
2025-11-12 12:35:00+05:30,2025-11-12 12:35,26178,26199.9,26178,26196,15675,69.86,
2025-11-12 12:40:00+05:30,2025-11-12 12:40,26196,26201,26193.5,26198.1,9300,66.52,
2025-11-12 12:45:00+05:30,2025-11-12 12:45,26198.1,26198.9,26188.8,26194.8,3075,75.55,
2025-11-12 12:50:00+05:30,2025-11-12 12:50,26194.8,26194.8,26180,26180.5,6600,63.67,
2025-11-12 12:55:00+05:30,2025-11-12 12:55,26180.5,26188.5,26178.4,26187.7,6975,64.64,
2025-11-12 13:00:00+05:30,2025-11-12 13:00,26187.7,26191.8,26180,26185.1,3300,62.69,
2025-11-12 13:05:00+05:30,2025-11-12 13:05,26185.1,26196,26185.1,26190.7,3150,67.47,
2025-11-12 13:10:00+05:30,2025-11-12 13:10,26190.7,26196,26185.5,26191,2475,67.0,
2025-11-12 13:15:00+05:30,2025-11-12 13:15,26191,26194.8,26178.6,26185,4200,59.28,
2025-11-12 13:20:00+05:30,2025-11-12 13:20,26185,26196.5,26181.8,26194.7,3225,69.3,ALERT
2025-11-12 13:25:00+05:30,2025-11-12 13:25,26194.7,26197.7,26179.2,26179.2,1725,61.25,
2025-11-12 13:30:00+05:30,2025-11-12 13:30,26179.2,26183.6,26162.9,26181.5,6825,58.67,
2025-11-12 13:35:00+05:30,2025-11-12 13:35,26181.5,26193.3,26173,26190,3600,60.4,ALERT
2025-11-12 13:40:00+05:30,2025-11-12 13:40,26190,26193.3,26180,26188,1500,55.13,
2025-11-12 13:45:00+05:30,2025-11-12 13:45,26188,26197,26181.4,26186,5400,43.86,
2025-11-12 13:50:00+05:30,2025-11-12 13:50,26186,26194.7,26185,26185,2025,41.84,
2025-11-12 13:55:00+05:30,2025-11-12 13:55,26192.3,26192.3,26183.8,26183.8,2175,42.97,
2025-11-12 14:00:00+05:30,2025-11-12 14:00,26183.8,26189.5,26173,26182.6,4200,51.61,
2025-11-12 14:05:00+05:30,2025-11-12 14:05,26182.6,26182.6,26160.8,26165,3525,34.97,ALERT
2025-11-12 14:10:00+05:30,2025-11-12 14:10,26165,26170.5,26160.1,26167.4,2700,38.25,
2025-11-12 14:15:00+05:30,2025-11-12 14:15,26167.4,26168.8,26161,26161,6225,30.49,
2025-11-12 14:20:00+05:30,2025-11-12 14:20,26161,26161,26150,26156.3,8550,28.45,
2025-11-12 14:25:00+05:30,2025-11-12 14:25,26156.3,26175.8,26156.3,26163.6,3075,36.92,
2025-11-12 14:30:00+05:30,2025-11-12 14:30,26163.6,26171.3,26159.3,26170,2175,34.27,
2025-11-12 14:35:00+05:30,2025-11-12 14:35,26170,26173.1,26163.6,26165,2400,39.56,
2025-11-12 14:40:00+05:30,2025-11-12 14:40,26165,26170,26155,26170,5025,41.87,
2025-11-12 14:45:00+05:30,2025-11-12 14:45,26170,26171,26163,26164,1725,30.94,ALERT
2025-11-12 14:50:00+05:30,2025-11-12 14:50,26164,26178.1,26160.6,26169.9,6900,37.45,
2025-11-12 14:55:00+05:30,2025-11-12 14:55,26169.9,26177.8,26168.6,26172,3075,40.3,
2025-11-12 15:00:00+05:30,2025-11-12 15:00,26172,26182.7,26170,26177.9,6450,45.4,
2025-11-12 15:05:00+05:30,2025-11-12 15:05,26177.9,26179.7,26174.6,26177.7,3300,45.99,
2025-11-12 15:10:00+05:30,2025-11-12 15:10,26177.7,26177.7,26160.6,26161.4,4050,38.38,ALERT
2025-11-12 15:15:00+05:30,2025-11-12 15:15,26161.4,26167.7,26161.4,26164,4425,49.34,
2025-11-12 15:20:00+05:30,2025-11-12 15:20,26164,26164,26153,26155,9225,42.51,
2025-11-12 15:25:00+05:30,2025-11-12 15:25,26155,26161.4,26150,26160,20175,49.39,
2025-11-13 09:15:00+05:30,2025-11-13 09:15,26160,26160,26095,26111.1,23625,32.01,ALERT
2025-11-13 09:20:00+05:30,2025-11-13 09:20,26111.1,26114,26080.6,26114,20475,29.54,
2025-11-13 09:25:00+05:30,2025-11-13 09:25,26114,26160,26114,26145,13650,41.43,
2025-11-13 09:30:00+05:30,2025-11-13 09:30,26145,26156.2,26120,26120,8025,36.43,ALERT
2025-11-13 09:35:00+05:30,2025-11-13 09:35,26120,26128.6,26104.6,26111.6,6900,32.74,
2025-11-13 09:40:00+05:30,2025-11-13 09:40,26111.6,26124.9,26110,26120.5,10725,37.36,
2025-11-13 09:45:00+05:30,2025-11-13 09:45,26120.5,26149.3,26120.5,26145,11175,43.47,
2025-11-13 09:50:00+05:30,2025-11-13 09:50,26145,26160,26132.5,26132.5,8475,40.18,
2025-11-13 09:55:00+05:30,2025-11-13 09:55,26132.5,26150,26125,26150,4200,43.44,
2025-11-13 10:00:00+05:30,2025-11-13 10:00,26150,26158.4,26141.7,26143.8,3975,42.25,
2025-11-13 10:05:00+05:30,2025-11-13 10:05,26143.8,26172,26143.8,26170,4725,51.88,
2025-11-13 10:10:00+05:30,2025-11-13 10:10,26170,26172,26161.1,26170,3375,51.33,
2025-11-13 10:15:00+05:30,2025-11-13 10:15,26170,26182,26165.1,26177.6,8325,55.03,
2025-11-13 10:20:00+05:30,2025-11-13 10:20,26177.6,26178,26161,26178,5175,54.09,
2025-11-13 10:25:00+05:30,2025-11-13 10:25,26178,26180,26173,26179.9,2925,69.88,ALERT
2025-11-13 10:30:00+05:30,2025-11-13 10:30,26179.9,26191,26176.9,26189,6525,70.93,
2025-11-13 10:35:00+05:30,2025-11-13 10:35,26189,26193.9,26181.9,26190,4125,65.08,
2025-11-13 10:40:00+05:30,2025-11-13 10:40,26190,26195,26185.1,26192.8,4875,78.66,
2025-11-13 10:45:00+05:30,2025-11-13 10:45,26195,26216.5,26189,26216.5,16950,86.86,
2025-11-13 10:50:00+05:30,2025-11-13 10:50,26216.5,26218.5,26205.4,26215,8850,85.03,
2025-11-13 10:55:00+05:30,2025-11-13 10:55,26215,26220,26210.6,26217.4,6150,82.09,
2025-11-13 11:00:00+05:30,2025-11-13 11:00,26218.1,26241.3,26211.6,26241.3,13575,93.8,
2025-11-13 11:05:00+05:30,2025-11-13 11:05,26241.3,26257.6,26238.9,26240,28200,91.67,
2025-11-13 11:10:00+05:30,2025-11-13 11:10,26240,26244.6,26226.7,26239,6300,96.3,
2025-11-13 11:15:00+05:30,2025-11-13 11:15,26239,26239,26228.6,26233.9,6225,89.11,
2025-11-13 11:20:00+05:30,2025-11-13 11:20,26233.9,26237,26227.4,26235,3975,89.25,
2025-11-13 11:25:00+05:30,2025-11-13 11:25,26235,26245.9,26230.8,26237.1,6075,88.49,
2025-11-13 11:30:00+05:30,2025-11-13 11:30,26237.1,26237.5,26225,26225.2,5925,76.58,
2025-11-13 11:35:00+05:30,2025-11-13 11:35,26225.2,26241.6,26223.3,26240,6900,79.55,
2025-11-13 11:40:00+05:30,2025-11-13 11:40,26240,26240,26222.4,26222.9,6525,65.45,
2025-11-13 11:45:00+05:30,2025-11-13 11:45,26222.9,26241.1,26222,26235,5550,68.63,
2025-11-13 11:50:00+05:30,2025-11-13 11:50,26235,26245,26230.9,26240.3,5025,69.26,
2025-11-13 11:55:00+05:30,2025-11-13 11:55,26240.3,26249.9,26232.6,26249,4800,65.0,
2025-11-13 12:00:00+05:30,2025-11-13 12:00,26249,26249,26235.1,26242.5,5850,62.14,
2025-11-13 12:05:00+05:30,2025-11-13 12:05,26242.5,26257.9,26238,26256,11550,65.51,
2025-11-13 12:10:00+05:30,2025-11-13 12:10,26256,26257.7,26245,26245,4950,51.66,
2025-11-13 12:15:00+05:30,2025-11-13 12:15,26245,26254.9,26244,26245,2025,52.27,
2025-11-13 12:20:00+05:30,2025-11-13 12:20,26245,26255,26245,26254.2,5100,56.42,
2025-11-13 12:25:00+05:30,2025-11-13 12:25,26254.2,26254.2,26244.3,26245.4,5325,54.71,
2025-11-13 12:30:00+05:30,2025-11-13 12:30,26245.4,26248.4,26226,26226.1,4800,46.83,
2025-11-13 12:35:00+05:30,2025-11-13 12:35,26226.1,26230.1,26205,26206,5175,40.18,
2025-11-13 12:40:00+05:30,2025-11-13 12:40,26206,26218,26206,26217,3150,47.4,
2025-11-13 12:45:00+05:30,2025-11-13 12:45,26217,26217,26210,26213,2625,40.79,
2025-11-13 12:50:00+05:30,2025-11-13 12:50,26213,26225.9,26192.8,26200,10500,41.96,
2025-11-13 12:55:00+05:30,2025-11-13 12:55,26200,26227.7,26199.9,26227.7,3000,47.69,
2025-11-13 13:00:00+05:30,2025-11-13 13:00,26227.7,26246.9,26227.7,26239,4800,49.6,
2025-11-13 13:05:00+05:30,2025-11-13 13:05,26239,26244.6,26234,26237.5,4275,46.34,
2025-11-13 13:10:00+05:30,2025-11-13 13:10,26237.5,26240,26232.1,26239.9,1950,49.15,
2025-11-13 13:15:00+05:30,2025-11-13 13:15,26239.9,26243.6,26227,26228.4,3525,40.85,
2025-11-13 13:20:00+05:30,2025-11-13 13:20,26228.4,26249.3,26228.4,26249,4050,51.25,
2025-11-13 13:25:00+05:30,2025-11-13 13:25,26249,26249,26230,26236.9,2700,47.65,
2025-11-13 13:30:00+05:30,2025-11-13 13:30,26236.9,26247.4,26236.9,26245.8,3450,47.56,
2025-11-13 13:35:00+05:30,2025-11-13 13:35,26245.8,26262,26245.8,26255.6,8400,52.94,
2025-11-13 13:40:00+05:30,2025-11-13 13:40,26255.6,26274,26255.6,26260.1,10275,60.73,ALERT
2025-11-13 13:45:00+05:30,2025-11-13 13:45,26260.1,26268,26248,26248,6525,63.96,
2025-11-13 13:50:00+05:30,2025-11-13 13:50,26248,26250,26235,26237.2,5475,56.72,
2025-11-13 13:55:00+05:30,2025-11-13 13:55,26237.2,26237.2,26186,26186,6525,43.16,
2025-11-13 14:00:00+05:30,2025-11-13 14:00,26186,26199.7,26162,26164.6,14625,41.4,
2025-11-13 14:05:00+05:30,2025-11-13 14:05,26164.6,26182,26150,26150,21225,29.84,ALERT
2025-11-13 14:10:00+05:30,2025-11-13 14:10,26150,26157.3,26124,26150.3,17325,25.59,
2025-11-13 14:15:00+05:30,2025-11-13 14:15,26150.3,26174.6,26145.2,26168.8,11250,32.71,
2025-11-13 14:20:00+05:30,2025-11-13 14:20,26168.8,26175,26153.3,26165.6,4650,31.38,
2025-11-13 14:25:00+05:30,2025-11-13 14:25,26165.6,26177,26165.1,26175.3,4050,36.57,
2025-11-13 14:30:00+05:30,2025-11-13 14:30,26175.3,26183.5,26165,26165,4275,27.59,
2025-11-13 14:35:00+05:30,2025-11-13 14:35,26165,26173.8,26150.1,26157.1,4275,28.22,
2025-11-13 14:40:00+05:30,2025-11-13 14:40,26157.1,26180,26157,26169.7,2400,29.64,
2025-11-13 14:45:00+05:30,2025-11-13 14:45,26170.5,26183.9,26163.5,26175,3525,27.91,
2025-11-13 14:50:00+05:30,2025-11-13 14:50,26175,26175,26140,26148,4425,22.65,
2025-11-13 14:55:00+05:30,2025-11-13 14:55,26148,26150,26131,26134.1,6750,22.45,
2025-11-13 15:00:00+05:30,2025-11-13 15:00,26134.1,26148,26118,26147.9,21675,28.71,
2025-11-13 15:05:00+05:30,2025-11-13 15:05,26147.9,26147.9,26130,26130,11475,34.13,
2025-11-13 15:10:00+05:30,2025-11-13 15:10,26130,26135,26120,26133.5,11550,40.19,
2025-11-13 15:15:00+05:30,2025-11-13 15:15,26133.5,26159.9,26124.8,26131.4,12075,43.63,
2025-11-13 15:20:00+05:30,2025-11-13 15:20,26131.4,26148.3,26131.4,26138,8325,45.96,
2025-11-13 15:25:00+05:30,2025-11-13 15:25,26138,26143.7,26133,26140,12525,39.4,ALERT
2025-11-14 09:15:00+05:30,2025-11-14 09:15,26075,26111.5,26044.2,26089,62775,29.14,
2025-11-14 09:20:00+05:30,2025-11-14 09:20,26089,26089,26055,26060.1,39300,21.6,
2025-11-14 09:25:00+05:30,2025-11-14 09:25,26060.1,26101,26057.6,26101,13125,36.29,
2025-11-14 09:30:00+05:30,2025-11-14 09:30,26101,26163.8,26098,26161.4,18825,50.75,
2025-11-14 09:35:00+05:30,2025-11-14 09:35,26161.4,26167.5,26109,26111,13425,40.93,
2025-11-14 09:40:00+05:30,2025-11-14 09:40,26111,26138,26111,26138,4650,44.64,
2025-11-14 09:45:00+05:30,2025-11-14 09:45,26138,26145.5,26128.6,26128.6,5175,47.04,
2025-11-14 09:50:00+05:30,2025-11-14 09:50,26128.6,26128.6,26060,26061,20175,40.42,
2025-11-14 09:55:00+05:30,2025-11-14 09:55,26061,26091.9,26057.6,26073,9150,40.14,
2025-11-14 10:00:00+05:30,2025-11-14 10:00,26073,26084,26030,26043,48450,38.9,ALERT
2025-11-14 10:05:00+05:30,2025-11-14 10:05,26043,26078,26043,26055,10125,40.19,
2025-11-14 10:10:00+05:30,2025-11-14 10:10,26055,26058,26037,26041.3,7650,39.06,ALERT
2025-11-14 10:15:00+05:30,2025-11-14 10:15,26041.3,26074,26040,26062.1,6975,41.09,
2025-11-14 10:20:00+05:30,2025-11-14 10:20,26062.1,26075.1,26055,26055,4200,40.14,
2025-11-14 10:25:00+05:30,2025-11-14 10:25,26055,26063.5,26053,26054.7,4650,45.49,
2025-11-14 10:30:00+05:30,2025-11-14 10:30,26054.7,26067.8,26040,26040,13200,47.26,
2025-11-14 10:35:00+05:30,2025-11-14 10:35,26040,26053,26040,26040.9,9525,40.79,
2025-11-14 10:40:00+05:30,2025-11-14 10:40,26040.9,26053.2,26015.1,26047.6,16950,29.13,ALERT
2025-11-14 10:45:00+05:30,2025-11-14 10:45,26047.6,26068.6,26040,26068.6,5625,41.28,
2025-11-14 10:50:00+05:30,2025-11-14 10:50,26068.6,26124,26064,26124,12000,47.42,
2025-11-14 10:55:00+05:30,2025-11-14 10:55,26124,26140.8,26110,26140,18000,52.05,
2025-11-14 11:00:00+05:30,2025-11-14 11:00,26140,26147,26112.5,26113.3,11475,61.02,ALERT
2025-11-14 11:05:00+05:30,2025-11-14 11:05,26113.3,26137.2,26111.8,26137.2,11925,62.88,
2025-11-14 11:10:00+05:30,2025-11-14 11:10,26137.2,26148,26126,26142.3,6150,72.14,
2025-11-14 11:15:00+05:30,2025-11-14 11:15,26142.3,26149.8,26083.6,26095,6150,57.7,
2025-11-14 11:20:00+05:30,2025-11-14 11:20,26095,26110.5,26092,26095.5,4275,61.0,ALERT
2025-11-14 11:25:00+05:30,2025-11-14 11:25,26095.5,26105.7,26085,26103,2625,58.77,
2025-11-14 11:30:00+05:30,2025-11-14 11:30,26103,26108.5,26070,26085.5,4800,56.26,
2025-11-14 11:35:00+05:30,2025-11-14 11:35,26085.5,26096.7,26080,26082,5625,55.53,
2025-11-14 11:40:00+05:30,2025-11-14 11:40,26082,26091,26061,26069.1,8250,55.94,
2025-11-14 11:45:00+05:30,2025-11-14 11:45,26069.1,26084.8,26065,26078.1,3450,57.35,
2025-11-14 11:50:00+05:30,2025-11-14 11:50,26078.1,26088.4,26075.9,26075.9,2400,55.69,
2025-11-14 11:55:00+05:30,2025-11-14 11:55,26075.9,26080,26065,26065,3450,49.24,
2025-11-14 12:00:00+05:30,2025-11-14 12:00,26065,26081.4,26064.3,26076,2175,37.63,ALERT
2025-11-14 12:05:00+05:30,2025-11-14 12:05,26076,26085.7,26071.6,26075,2550,31.84,
2025-11-14 12:10:00+05:30,2025-11-14 12:10,26075,26120,26075,26112.9,6525,49.89,
2025-11-14 12:15:00+05:30,2025-11-14 12:15,26112.9,26113.5,26100.1,26106.3,1650,41.06,
2025-11-14 12:20:00+05:30,2025-11-14 12:20,26106.3,26120,26100,26114.9,3975,42.23,
2025-11-14 12:25:00+05:30,2025-11-14 12:25,26114.9,26125.9,26112,26114.2,4350,57.4,
2025-11-14 12:30:00+05:30,2025-11-14 12:30,26114.2,26118,26080,26080.9,5175,45.51,
2025-11-14 12:35:00+05:30,2025-11-14 12:35,26080.9,26095,26076.4,26076.4,3225,41.67,
2025-11-14 12:40:00+05:30,2025-11-14 12:40,26076.4,26096.6,26075.3,26085.1,3450,49.87,
2025-11-14 12:45:00+05:30,2025-11-14 12:45,26085.1,26095,26064.9,26095,7725,54.13,
2025-11-14 12:50:00+05:30,2025-11-14 12:50,26095,26095,26075,26081.1,1800,53.79,
2025-11-14 12:55:00+05:30,2025-11-14 12:55,26081.1,26082.4,26074,26075,2025,49.0,
2025-11-14 13:00:00+05:30,2025-11-14 13:00,26075,26079.6,26065,26070,8925,48.13,
2025-11-14 13:05:00+05:30,2025-11-14 13:05,26070,26075,26061,26074.9,4200,53.25,
2025-11-14 13:10:00+05:30,2025-11-14 13:10,26074.9,26086.2,26066,26085.7,3150,53.19,
2025-11-14 13:15:00+05:30,2025-11-14 13:15,26085.7,26096.9,26078.1,26085,7575,53.3,
2025-11-14 13:20:00+05:30,2025-11-14 13:20,26085,26097.5,26075,26082,1650,36.76,ALERT
2025-11-14 13:25:00+05:30,2025-11-14 13:25,26082,26102.3,26082,26102.3,2625,48.47,
2025-11-14 13:30:00+05:30,2025-11-14 13:30,26102.3,26102.3,26075,26075.5,2550,36.74,ALERT
2025-11-14 13:35:00+05:30,2025-11-14 13:35,26075.5,26078.7,26035,26042.1,17475,30.12,
2025-11-14 13:40:00+05:30,2025-11-14 13:40,26042.1,26050.9,26028,26028,23025,33.68,
2025-11-14 13:45:00+05:30,2025-11-14 13:45,26028,26046.9,26016,26040,31275,39.27,
2025-11-14 13:50:00+05:30,2025-11-14 13:50,26040,26044.4,26008,26010.8,18000,30.46,
2025-11-14 13:55:00+05:30,2025-11-14 13:55,26010.8,26039,26008.2,26032.8,7875,34.62,
2025-11-14 14:00:00+05:30,2025-11-14 14:00,26032.8,26045,26030,26039.7,11700,39.4,
2025-11-14 14:05:00+05:30,2025-11-14 14:05,26043.9,26055,26035.1,26040,6300,40.76,
2025-11-14 14:10:00+05:30,2025-11-14 14:10,26040,26050,26030,26048.8,5100,44.51,
2025-11-14 14:15:00+05:30,2025-11-14 14:15,26048.8,26048.8,26023.7,26043,7950,41.78,
2025-11-14 14:20:00+05:30,2025-11-14 14:20,26043,26043,26023,26040.9,4800,37.92,ALERT
2025-11-14 14:25:00+05:30,2025-11-14 14:25,26040.9,26070.4,26026.4,26058.3,10950,43.39,
2025-11-14 14:30:00+05:30,2025-11-14 14:30,26058.3,26074,26045.2,26061.3,3900,44.88,
2025-11-14 14:35:00+05:30,2025-11-14 14:35,26061.3,26074.9,26058.4,26074.9,2550,42.99,
2025-11-14 14:40:00+05:30,2025-11-14 14:40,26074.9,26087.1,26061,26065,6150,47.06,
2025-11-14 14:45:00+05:30,2025-11-14 14:45,26065,26076.2,26057.7,26066,2700,58.18,
2025-11-14 14:50:00+05:30,2025-11-14 14:50,26066,26069.2,26028.7,26052.7,5925,58.5,
2025-11-14 14:55:00+05:30,2025-11-14 14:55,26052.7,26061.2,26035,26039.4,3975,49.8,
2025-11-14 15:00:00+05:30,2025-11-14 15:00,26042.3,26135.8,26042.3,26125,35775,78.13,ALERT
2025-11-14 15:05:00+05:30,2025-11-14 15:05,26125,26160.1,26123.5,26160.1,38925,79.45,
2025-11-14 15:10:00+05:30,2025-11-14 15:10,26160.1,26162,26122,26156.5,22650,77.44,
2025-11-14 15:15:00+05:30,2025-11-14 15:15,26156.5,26160,26136.1,26143.5,13875,72.95,
2025-11-14 15:20:00+05:30,2025-11-14 15:20,26143.5,26159,26143.5,26159,15225,73.73,
2025-11-14 15:25:00+05:30,2025-11-14 15:25,26159,26160,26150.7,26157,28950,74.96,
2025-11-17 09:15:00+05:30,2025-11-17 09:15,26175.1,26200,26157.2,26198.9,40575,79.46,
2025-11-17 09:20:00+05:30,2025-11-17 09:20,26198.9,26210,26187.4,26188.2,26625,74.84,
2025-11-17 09:25:00+05:30,2025-11-17 09:25,26188.2,26221,26188.2,26213.5,27300,76.81,
2025-11-17 09:30:00+05:30,2025-11-17 09:30,26213.5,26229.2,26211.4,26211.4,18375,75.06,
2025-11-17 09:35:00+05:30,2025-11-17 09:35,26211.4,26225.2,26206.6,26206.6,14850,76.5,
2025-11-17 09:40:00+05:30,2025-11-17 09:40,26206.6,26230,26203,26230,14925,78.31,
2025-11-17 09:45:00+05:30,2025-11-17 09:45,26230,26230,26199,26213.7,22725,77.51,
2025-11-17 09:50:00+05:30,2025-11-17 09:50,26213.7,26220.8,26211.8,26212.9,11175,80.97,
2025-11-17 09:55:00+05:30,2025-11-17 09:55,26212.9,26229,26212.9,26216,19200,73.03,
2025-11-17 10:00:00+05:30,2025-11-17 10:00,26216,26220,26201,26210,13725,64.81,
2025-11-17 10:05:00+05:30,2025-11-17 10:05,26210,26218.1,26202.1,26206,11325,64.65,
2025-11-17 10:10:00+05:30,2025-11-17 10:10,26206,26209.6,26191.1,26203.1,13050,68.77,
2025-11-17 10:15:00+05:30,2025-11-17 10:15,26203.1,26219.9,26201.2,26219.1,9975,68.86,
2025-11-17 10:20:00+05:30,2025-11-17 10:20,26219.1,26225.5,26219.1,26225.5,20400,70.92,
2025-11-17 10:25:00+05:30,2025-11-17 10:25,26225.5,26227.3,26185.7,26190.9,13500,47.44,
2025-11-17 10:30:00+05:30,2025-11-17 10:30,26190.9,26204.6,26190,26201,6525,54.11,
2025-11-17 10:35:00+05:30,2025-11-17 10:35,26201,26203.4,26186.3,26189.6,7200,41.58,
2025-11-17 10:40:00+05:30,2025-11-17 10:40,26189.6,26193.1,26173.7,26190.8,14025,42.7,
2025-11-17 10:45:00+05:30,2025-11-17 10:45,26190.8,26208.9,26190,26196.6,6075,46.48,
2025-11-17 10:50:00+05:30,2025-11-17 10:50,26193.8,26195.8,26180.1,26193.5,8250,35.0,ALERT
2025-11-17 10:55:00+05:30,2025-11-17 10:55,26193.5,26205.9,26191.8,26200,11475,43.88,
2025-11-17 11:00:00+05:30,2025-11-17 11:00,26200,26214.8,26199.9,26209.2,10875,48.46,
2025-11-17 11:05:00+05:30,2025-11-17 11:05,26209.2,26209.2,26195.7,26201.4,8850,44.16,
2025-11-17 11:10:00+05:30,2025-11-17 11:10,26201.4,26208.1,26198.5,26200,5100,45.85,
2025-11-17 11:15:00+05:30,2025-11-17 11:15,26200,26205.1,26192,26192,4950,44.37,
2025-11-17 11:20:00+05:30,2025-11-17 11:20,26192,26194.2,26181.2,26192.8,5400,45.79,
2025-11-17 11:25:00+05:30,2025-11-17 11:25,26192.8,26194,26168.5,26174.5,6225,32.1,ALERT
2025-11-17 11:30:00+05:30,2025-11-17 11:30,26174.5,26185,26165.1,26183,6750,33.23,
2025-11-17 11:35:00+05:30,2025-11-17 11:35,26183,26191.2,26178,26183.5,5100,46.0,
2025-11-17 11:40:00+05:30,2025-11-17 11:40,26183.5,26195,26182.2,26195,3900,46.81,
2025-11-17 11:45:00+05:30,2025-11-17 11:45,26195,26201.9,26189.6,26201.9,3375,56.87,
2025-11-17 11:50:00+05:30,2025-11-17 11:50,26201.9,26212.3,26199.7,26212.3,9000,60.89,ALERT
2025-11-17 11:55:00+05:30,2025-11-17 11:55,26212.3,26227.3,26208.6,26222,8775,62.38,
2025-11-17 12:00:00+05:30,2025-11-17 12:00,26222,26223.7,26210,26211,4875,57.92,
2025-11-17 12:05:00+05:30,2025-11-17 12:05,26211,26226.9,26210.1,26219,7500,58.48,
2025-11-17 12:10:00+05:30,2025-11-17 12:10,26219,26225.6,26219,26221.7,3525,55.92,
2025-11-17 12:15:00+05:30,2025-11-17 12:15,26221.7,26227.9,26220.6,26224.8,6375,61.61,ALERT
2025-11-17 12:20:00+05:30,2025-11-17 12:20,26224.8,26226.9,26222,26222.3,1875,60.94,
2025-11-17 12:25:00+05:30,2025-11-17 12:25,26222.3,26223.8,26220.9,26222,2025,65.92,
2025-11-17 12:30:00+05:30,2025-11-17 12:30,26222,26227,26216.2,26226.9,7575,67.34,
2025-11-17 12:35:00+05:30,2025-11-17 12:35,26226.9,26240,26225,26233,10875,83.97,
2025-11-17 12:40:00+05:30,2025-11-17 12:40,26233,26240,26233,26237.3,4650,83.15,
2025-11-17 12:45:00+05:30,2025-11-17 12:45,26237.3,26248,26233.2,26243.9,11175,84.32,
2025-11-17 12:50:00+05:30,2025-11-17 12:50,26243.9,26243.9,26234.5,26241,4050,78.97,
2025-11-17 12:55:00+05:30,2025-11-17 12:55,26241,26241,26236.2,26236.8,3300,72.75,
2025-11-17 13:00:00+05:30,2025-11-17 13:00,26236.8,26239.5,26232.7,26235,3150,66.67,
2025-11-17 13:05:00+05:30,2025-11-17 13:05,26235,26235,26222.2,26227,2700,53.77,
2025-11-17 13:10:00+05:30,2025-11-17 13:10,26227,26235,26226.1,26234.1,6975,68.48,ALERT
2025-11-17 13:15:00+05:30,2025-11-17 13:15,26234.1,26234.1,26229,26231.6,1950,61.05,
2025-11-17 13:20:00+05:30,2025-11-17 13:20,26231.6,26231.6,26220.8,26225,2925,52.71,
2025-11-17 13:25:00+05:30,2025-11-17 13:25,26225,26233,26225,26233,3075,56.23,
2025-11-17 13:30:00+05:30,2025-11-17 13:30,26233,26238.9,26226.8,26238.8,5625,61.94,ALERT
2025-11-17 13:35:00+05:30,2025-11-17 13:35,26239,26245,26228.8,26234.9,7275,58.87,
2025-11-17 13:40:00+05:30,2025-11-17 13:40,26234.9,26236.6,26228.8,26236.6,1575,56.98,
2025-11-17 13:45:00+05:30,2025-11-17 13:45,26236.6,26242.9,26236.4,26239.4,4500,54.83,
2025-11-17 13:50:00+05:30,2025-11-17 13:50,26239.4,26242.4,26230.8,26235.7,5925,48.78,
2025-11-17 13:55:00+05:30,2025-11-17 13:55,26235.7,26240,26233,26240,1875,46.92,
2025-11-17 14:00:00+05:30,2025-11-17 14:00,26240,26265,26240,26264.6,24675,63.88,ALERT
2025-11-17 14:05:00+05:30,2025-11-17 14:05,26264.6,26264.6,26245.7,26250,17175,56.92,
2025-11-17 14:10:00+05:30,2025-11-17 14:10,26250,26254.8,26249.4,26249.5,3600,57.7,
2025-11-17 14:15:00+05:30,2025-11-17 14:15,26249.5,26252,26230,26230,7350,51.42,
2025-11-17 14:20:00+05:30,2025-11-17 14:20,26230,26244.3,26229.6,26235,3750,50.43,
2025-11-17 14:25:00+05:30,2025-11-17 14:25,26235,26243.9,26235,26237,5100,52.62,
2025-11-17 14:30:00+05:30,2025-11-17 14:30,26237,26244.8,26236,26242.4,4725,58.55,
2025-11-17 14:35:00+05:30,2025-11-17 14:35,26242.4,26242.4,26236,26242.4,2700,55.01,
2025-11-17 14:40:00+05:30,2025-11-17 14:40,26242.4,26244,26222,26222,7650,42.25,
2025-11-17 14:45:00+05:30,2025-11-17 14:45,26223,26237.4,26222,26233.9,8325,49.57,
2025-11-17 14:50:00+05:30,2025-11-17 14:50,26233.9,26233.9,26230,26230,4500,47.22,
2025-11-17 14:55:00+05:30,2025-11-17 14:55,26230,26235,26230,26230,4275,45.94,
2025-11-17 15:00:00+05:30,2025-11-17 15:00,26233.9,26247,26227,26238.7,8700,51.24,
2025-11-17 15:05:00+05:30,2025-11-17 15:05,26238.7,26243.8,26234.9,26243.2,4500,51.32,
2025-11-17 15:10:00+05:30,2025-11-17 15:10,26243.2,26245,26236.1,26237,4725,36.55,ALERT
2025-11-17 15:15:00+05:30,2025-11-17 15:15,26237,26240,26233.6,26239,12225,43.89,
2025-11-17 15:20:00+05:30,2025-11-17 15:20,26239,26241,26235.1,26237,5625,43.17,
2025-11-17 15:25:00+05:30,2025-11-17 15:25,26237,26249.1,26236,26245,20025,59.37,
2025-11-18 09:15:00+05:30,2025-11-18 09:15,26209.7,26209.8,26150,26166,49425,27.6,ALERT
2025-11-18 09:20:00+05:30,2025-11-18 09:20,26166,26179.4,26161,26175.5,22950,30.96,
2025-11-18 09:25:00+05:30,2025-11-18 09:25,26175.1,26189.6,26170,26178.8,18150,30.05,
